date,user,text,Sentiment
2009-05-31 07:15:54,theotherkind,But I will follow ,Positive
2009-05-30 19:41:23,museme2,I'm saying good bye to a good friend tonight... kinda sad ,Negative
2009-06-01 17:26:06,rosiegibbs,my last nite in work for weeks.....ah im in such good humour ,Positive
2009-06-22 15:44:18,duckiemonster,"My Sonic skills have not improved... Running, fine. Spinning, awesome. Jump from platform to platform? The fail whale grabs me ",Positive
2009-06-17 01:05:46,chrisdtu,"saw a red balloon flying outside my window. somewhere out there, a kid must be crying because the wind blew his balloon away... ",Negative
2009-06-06 12:33:16,chrisblegit,Working today. Closing. 2 - 11. Missing out on Ming's birthday dinner/party. ,Negative
2009-05-10 02:08:34,its_Kristen,@JoshBkelley just wanted to say the youngstown girls miss you  .. &amp; what happened to tell it like it is on itunes? cant find it!,Negative
2009-06-15 19:00:13,BowledShrimp,Ahhh...I finally don't have to keep 5 guys happy...I get waited on tonite ,Negative
2009-06-06 07:32:58,junkieenet,hope you feel better mommy  I love you :X,Positive
2009-05-28 22:30:27,TFA2431,@KandyChazer it is...but i was told i was gonna be entertained and i wasnt ,Negative
2009-06-05 16:41:09,MLBARKDOLL,yay! just realized i'm not driving this trip and can do all the twittering!  ,Positive
2009-06-01 23:06:01,litterthisheart,"@amf7 Thank you for reminding me! I actually have something in mind given the date. Hint, it's Star Trek related. ",Positive
2009-05-22 05:06:32,pollitahaha,We should have brought a flask with v0dka. Hahaha. ,Positive
2009-05-10 02:43:10,Lindseymw,Just got pulled over on 36. I am fucking terrified of cops. My headlights out I guess  mew.,Negative
2009-06-18 18:06:19,_Mom_23,gotta go check/console/convince 2 yo to stay in bed and that he actually WANTS to go to sleep... 20 min nap in car= past his sleep... ,Negative
2009-05-31 12:18:33,msveronica,@cali_g510 ok   I got you!,Positive
2009-06-15 23:02:01,cousinfever,Changed the background on here. About to go watch 'Mary Shellys Frankenstein'.  Add: http://bit.ly/4Qhlv,Positive
2009-04-07 00:29:12,michaelmknight,"@MANDY_EMMERSON I know you do, Go TEAM GB ",Positive
2009-05-17 11:20:39,HisBabyDoll09,"@sdministry Hey scott, Its Ashli from Shelby County, We met when Rick and Mick were in town. How you been? It been awhile ",Positive
2009-05-10 06:32:10,fromanotherPOV,@temptationdice why did my family decide to have a family gathering?  i see why you hate them. -.-,Negative
2009-06-01 06:52:38,jpostonday,@kerryjor Happy Birthday!  Enjoy the cougar years - roar! ,Positive
2009-06-03 05:17:31,claireredfield,I work 9-6 today with bitch boss ,Negative
2009-06-15 07:09:04,CourtKP,  DD has pinkeye...not fun.,Positive
2009-05-17 11:06:31,hawaiiandreamer,3 little birds pitch by my door step singing sweet songs of melodies pure &amp; true sayin dis is my message 2 you: dont worry about a thing ,Positive
2009-04-19 06:34:06,AbbyLee2242,Church of the Highlands @ 11:30 in the Bryant Conference Center! BE THERE!   ,Positive
2009-06-06 00:09:08,ukv1290,Off to london biggin hill ,Positive
2009-05-18 05:11:19,nickitastic90,definitely just failed my exam ,Negative
2009-05-31 03:04:10,MrsMW,@Burlesquetron oh sorry I didn't see this tweet further down sorry. unhappy DD = 4 champers 4 me + looking 4 hair dye in back of cupboard ,Negative
2009-06-05 21:50:32,JohnChow,@laurie_pringle I mention it in the blog post. It's in Vancouver. ,Positive
2009-06-05 23:45:11,caitlinharnett,I am soooo happy!!! ,Positive
2009-06-05 17:07:24,kenarmstrong1,@Itxi_Itx @th3maw  This is a great conversation.  What else might you do with your sheets during the act of love?  eh?  eh?  ,Positive
2009-05-29 19:29:10,JordanGodwin,mark cubans doin handsprings right now- the &quot;punks and thugs&quot; are sinking.. but he's not looking forward to paying dirk's child support. ,Negative
2009-05-10 20:57:03,GeorgiaSaurus,@lovelyberries haha you can cuddle with me anytime ,Positive
2009-05-31 05:49:48,lei_d,had a lovely birthday.  http://plurk.com/p/xedq0,Positive
2009-05-31 23:49:17,Spidersamm,@judez_xo ugly kids there?  woahh where am i then. ,Negative
2009-05-10 21:19:14,theanykey,@canadianfamily The best thing about my Mother's Day was my son. And the card my husband got me 'from' our 5.5 week old son. ,Positive
2009-06-15 03:00:00,NADMEVENTS,Just got off the  â  Misery loves company..... Haha,Positive
2009-06-23 12:17:56,stagelights,ugh sdre isnt coming here  lame. today can suck my dick.,Negative
2009-06-06 02:02:10,melissarrrgh,@andyclemmensen tv on mute cause its boring but then ipod with speakers on timer  now thats how its done.,Negative
2009-04-20 07:54:21,GOPqueen24,TWO More weeks and its back to work. ,Negative
2009-06-02 02:22:45,Wappleberry,is healthy breakfast then back to geography revision ,Negative
2009-06-01 07:36:47,rlyneMARIE,off to sleep. GOOD NIGHT WORLD  hope it'll not rain tomorrow.,Negative
2009-06-04 10:49:39,JessaNicole84,Kylie's being a bad girl today. ,Negative
2009-06-16 04:54:10,CrazeeKeri,@LaYdeeDeliSh he's definately a strong lil guy! ,Positive
2009-06-06 20:56:55,Laaliiito,I watched UP! This time I cried  It's really sad and hilarious ... That movie totally rocks!,Negative
2009-05-22 08:14:13,swizzem,just booked my driving test ,Positive
2009-05-01 23:35:09,fara_eveque,i've been working for more than 24 hours now ,Negative
2009-05-29 18:33:57,victoriaalee,"@ddlovato I wish I was a celeb like you, Miley Cyrus, Selena Gomez, Taylor Swift, and all those pretty girls out there! ",Positive
2009-05-31 18:18:14,supernaturalash,I can't believe the last survivor of the Titanic died...that's really sad! ,Negative
2009-06-01 05:43:03,RosalieWilliams,Starting to wonder if my future landlord is crazy or prejudice against americans.. this may not end well ,Positive
2009-05-30 14:27:43,xxsugarpainxx,@kiniaq and the reasons are never wrong my dear... they are absolutely lovely  wow,Positive
2009-06-07 15:09:54,manicmammy,@lexia well done on all your reporting.  Haven't been vocal but have enjoyed and appreciated your work. Cheers lady. ,Positive
2009-05-18 05:17:39,Misstierney,I would love the 85mm 1.2 .. but would settle for the 85mm 1.8. I'd also love a 1Dsmark3 for it to sit on ,Positive
2009-05-29 09:06:36,MustLoveWine,@AngelIVXXX very good price ,Positive
2009-06-05 18:36:02,Mykkel,@MrRathbone You have many friends here who will walk with you through the dark and the light. Smile ,Positive
2009-05-17 11:46:33,fashionQT2010,soo hungry! hot dogs with all the fixings? sounds yummy ! ,Positive
2009-06-01 07:42:51,nicoladolan,is having a bad day - email not working properly and looks like the 10km run is off for me ,Negative
2009-06-07 16:36:04,mmarcheti,@officialnjonas you speak my name in chat? please?I am a big fan your...follow me? ,Positive
2009-06-01 23:14:35,Cara_Bennett,"The Tonight Show w/ Conan was AWESOME!!! I missed that tall, pale, red-headed man! ",Positive
2009-05-29 16:46:48,steelergurl,"@Hail_Mary_Jane: never date anyone who's on twitter, then you can't tweet about how whack they are.&lt;----sooooooooo true ",Positive
2009-05-29 00:33:49,tooonico,I need someone to talk to!  Who can that be? ,Negative
2009-05-17 03:35:52,Ms_Poynter_1988,@BrianMcnugget still your old joker kinda self...im glad...i kinda miss it ,Negative
2009-05-18 00:22:24,florinpuscas,un vot pe blogoree pls: http://bit.ly/ueUb6   Multumesc! ,Negative
2009-05-31 16:48:49,spencerkate,"Dear baby, I can't wait until your teething days are over. ",Negative
2009-06-07 19:26:23,myohmy2boys,"@ninasplayground LOL, I didn't know it was on  OF COURSE if watch that dumb bitches show ;-) like a train wreck... Can't stop watching ;)",Negative
2009-05-03 21:56:56,gobullet,@imPLastic ,Positive
2009-06-01 10:44:38,Sansel,"BlackBerry troubles all over.. fortunately enough I don't have one! My HTC Touch works fine, for almost 2 years! ",Positive
2009-05-31 06:25:27,gossipgirlx333,@MeganBull how do you know how much your twitter profile is worth?? haha...or was that a joke? ,Positive
2009-05-30 07:41:17,suffe,http://mobypicture.com/?yxykxt - I knew it from the start. It's a two year old t-shirt by now. Always makes me pleased to see though. ,Positive
2009-06-07 18:40:02,PAULSKRATCH,I had Wendy's before this. That was a bad choice   http://twitpic.com/6vlkp,Negative
2009-05-02 01:31:37,BrianPeek,@cjm55 Thanks!  ,Positive
2009-05-17 23:25:04,evelynsharma,"why do people not just try to understand instead of getting pissed off  when someone needs you, its cause they love you...",Negative
2009-05-31 10:15:15,druzilla47,@Castiel_ yeah. totally. ,Positive
2009-05-30 00:59:01,Jinxie_G,@Lumiel Aren't you sweet? ,Positive
2009-06-02 02:45:01,NeoplasmSix,CDC Vaccine Advisor Pockets $29 Million Promoting Vaccines -  http://is.gd/M7Q8 - MORE ELITIST SCUM VACCINATION PROFITEERING - Sorry ,Negative
2009-06-07 12:42:46,dollforlife,@MissChriis i don't know how to celebrate yet. lol but i'm very excited about it. ,Positive
2009-06-16 04:18:41,Jantunstill,@windsorj Poor thing  Hope you feel brighter soon x,Negative
2009-06-17 18:48:54,kevinlagang,Ah. The perfect summer day was ruined by the rain. Too good to be true.  but its still hot as hell. I feel sticky and gross. Long day. Ha,Negative
2009-06-21 06:40:33,sarahwar31, i gotta work today,Negative
2009-04-21 01:36:24,suffianr,@nowamunkie My pleasure. ,Positive
2009-06-07 08:04:16,Rawr_Sherwood,Blood Brothers was Amazing.  Got my program signed by the cast  Got a Picture with Sean Jones. ,Positive
2009-04-19 03:44:07,joshyybear,bob to the top high school musical porno. ftw ,Positive
2009-06-18 19:18:49,likezerogravity,@DavidArchie I'm running a fever  If you gave me a shoutout I swear I'd get better! (HINTHINT!) HAHAHA.,Positive
2009-05-30 20:13:07,meghann,"@edicius during this Stanley Cup match up, yes, I am a Pens fan. ",Positive
2009-04-21 00:50:34,VeronicaFitzhug,"@besz I will tell you on Thursday all about Tuesday, I promise. How bout I skip all this, and just eat the monkey for breakfast? ",Positive
2009-06-07 10:13:25,Kirstyns,I thought it was meant to be a hot summer  to mean rain doesnt mean hot.,Negative
2009-06-07 04:24:17,PeteWJ,@Wolfie75 Welcomes home  Glad you had a fabbo time!,Positive
2009-06-02 04:18:02,martynhett,doesn't know what to do with himself today... but might get some blonde put in his hair for summer ,Negative
2009-05-18 07:53:31,the_0ne_ne0,"kick  butt, Chuck has been renewed for a third season.  Sucks only 13 episodes though.    http://tr.im/lF45",Negative
2009-05-29 01:16:53,theboinq,just wants to get it over and done with. I miss working ,Negative
2009-05-31 05:55:36,TizBanana,@Boy_Kill_Boy Anything for first class tix ,Negative
2009-06-05 08:43:26,romikid,"@Jason25329 Sorry to hear that  but hey, you're eating well at least!",Positive
2009-06-01 06:26:47,toraks,Phew! Done rewriting the 1st bit of my results to order. Reread comments from bosses to ensure I'd incorporated them. Had. But sad now. ,Negative
2009-06-01 05:07:41,Stephi90,morning tweeple  hope you all have a great monday,Positive
2009-06-05 18:33:38,hippiechic01,"Home and off for hopefully, a sunny weekend ",Positive
2009-06-02 07:41:39,chachachaa19,"@innocent_eyez26 OMG :o ahahaa. oh well, thats common there  hihii",Positive
2009-06-20 06:00:44,LottieLeefe,packing up my room... ,Negative
2009-06-03 00:19:30,amittheinfinity,CEO is on the floor today. Need to be careful while surfing today. It's all work and no play day. ,Negative
2009-05-30 19:47:24,Imabtch_and,hitting the gym!  its bout time,Positive
2009-06-07 11:18:22,Drog1602,"Wife just left on a motorcycle ride. I still need to get my Washington plates , so I am at home, Drat! ",Negative
2009-06-17 10:48:25,busta1282,@TwilightilDawn Oh man I want palm trees and the beautiful ocean! Not cow town CO  Follow @peterfacinelli @billy_burke,Positive
2009-06-15 14:10:55,AlishaLoves,#musicmonday King Blues My Bolder ,Positive
2009-06-21 08:01:57,michaylangela,"I have a 1,500-word deadline in 2 days, stacks of research materials are surrounding me, and I don't have a clue how to start  Need coffee",Negative
2009-06-01 08:10:56,Shin_Shan,@gfalcone601 well at least you had a great time and thats what's important! ,Positive
2009-06-21 08:46:42,ravyn,"Oh and more car FAIL, after all the work i had done Fri., the Check Engine light went on just as i got home last night ",Negative
2009-06-25 07:33:59,JChiz41,@itwittmyclit I'm jealous. I wanna nerd out ,Negative
2009-05-01 23:21:14,I_Free_Me,"@PiKaHsSo Sup fam? Hope you have a GREAT weekend! Keep doing what u do, we appreciate u ",Positive
2009-05-02 06:22:48,kayotickitchen,http://twitpic.com/4eg0i - Before his hair cut. I just wanna kiss that little face all day long ,Negative
2009-05-18 00:24:41,gemini_bk,@mike_rhodes r u romeo from somewhere? ,Positive
2009-06-17 18:14:56,rapunzel247,Only problem with Google Chrome: no foxkeh ,Negative
2009-05-31 14:03:18,vanderkj,Figuring out how to live a life where I'm my own boss... fun ,Positive
2009-05-22 08:08:05,_kristi,"CAN YOU SAY AFTER 30 HOURS OF TRAVELING IM FINALLY IN ARGENTINA?! yes! oh hello Buenos Aires, how i love you ",Positive
2009-05-30 07:10:44,Fraser101,@dawnmcwilliams Saha ,Positive
2009-05-31 07:23:09,beckss91,I don't feel well at all. Dizziness and vomit. No fun ,Negative
2009-05-30 17:10:25,DesireeDaRocha,"I want to drink tonight,, want a cosmopolitan ",Negative
2009-06-15 18:18:01,jeffreeefans,@dance2jeffreee I have already watch that video lol ,Positive
2009-06-20 18:43:51,Gettnby2,Everytime she stops talkin or replying for hours or days it is like she's leavin me all over again ,Negative
2009-06-03 04:48:15,Idabridge,is off to work til 4! Happy Hump Day! ,Positive
2009-04-18 08:15:19,maura_shycat,@girl_alex ....  Hope you're okay?,Positive
2009-06-07 10:50:29,bianca_maria,"i made 29 updates today, my record xD talk to you tomorrow bye ",Positive
2009-06-01 01:47:07,Eribubble,@disco_di aww tell me about it!!! its just not the same  hope you have a better day,Negative
2009-05-18 07:55:38,sjknutson,"@SomeWriter Hey, great minds think alike! ",Positive
2009-05-10 09:13:45,planetsongbirds,Mother's Day is a traditionally time for BBQ here ... unfortunately I don't like BBQ at all  ... but I am also not a mother ;-) ;-),Negative
2009-05-31 19:06:56,jessica_tsuji,back from school w/ @_gerardo. Making a grocery run w/ @kellan_craddock before celebrating @chadachi's 22nd birthday with a barbeque. ,Positive
2009-04-20 01:42:53,deafmillionaire,Summat to make your laugh today http://budurl.com/beckhams ,Positive
2009-05-30 11:32:49,FranieFrouFrou,"regretting not wearing sunscreen today, spent 6 hours walking round Kew Gardens during a mini heatwave. Healthy glow is an understatement ",Negative
2009-05-16 23:18:07,corinalou,Shot after shot. Alc is lying to me ,Negative
2009-05-31 23:07:21,Calypso51,@kirstiealley Prizes are good! ,Positive
2009-05-29 15:44:13,Spoinkerz,"Everyone follow @JKitsJena because this twitter is fawked, pleeeeease and thank you ",Positive
2009-05-30 22:16:00,ricosuave115,@ the booptys crib watching chucky 3 with the little one my boopty aint feeling well ,Positive
2009-06-01 17:05:21,nellynjr1022,im off from one job and now im off to my next one. i wish i was rich and didnt have to worry about money. but i have to cuz of my son.   ,Negative
2009-06-25 05:51:13,williamtm,"@BT_broadband Ah, well, we're both in the same boat then. I switched because they were throttling the speed every single night. ",Positive
2009-05-30 09:21:46,TEAMofDebbyRyan,and @thedebbyryan http://www.debbyandchrisryanfansite.webs.com/ is WRONG tha page dont found  follow us -we r ur team TEAMofDEBBYRYAN,Positive
2009-05-10 01:52:14,annaelvira,@tonyrobbins &quot;paradise is where I am.&quot; he also said ,Negative
2009-06-19 18:11:42,xoxoJennxoxox,@Guitargirl5595 yeah so now i am all bummed cause now i dont have college anymore ,Negative
